comments,sentiment
系统不是很习惯  到外观很好    很轻     适合办公,0.997576399107603
弟弟叫我帮他买的，领了一个优惠券，还是很不错的。很薄，外观也漂亮，其他我不知道了，毕竟我没用过！,0.9975943659591584
苹果的产品自然就不用多说了，信赖京东，家里4款苹果产品都是在京东上买的优惠力度大！,0.9977135874141374
优惠活动的时候买的，家里亲戚强烈推荐，到手用的还是很舒服的，苹果产品果断不错,0.9977257948699824
老婆的生日礼物 第一太苹果电脑 再换确实不错 性能有待观察,0.9979086361348796
不错，物流速度很快，本本也很好,0.9979604067928073
好棒啊。支持支持！一直在用 信赖京东。,0.998019183753033
很好用，真心不错，苹果就是不一样，还在深度熟悉中,0.9980391172874378
电器类东西一直在京东买，习惯了，也很信赖，希望京东的优惠活动能多起来。,0.9980527340150852
很不错，很有质感，很上档次，就是不太会用，正在摸索中。,0.9980603178945405
电脑很不错 开心 关注很久了 终于下单了 值得购买！,0.9980619239431466
超薄的，对比了很久最终选了这款，带着很方便,0.9981405746649428
帮人买的，电脑确实是不错，很轻很薄不错。,0.9981657746495832
货好，价优！不错的一次购物体验！,0.9981801304036447
买来各种弄系统哈哈学校用的软件一定要win系统好吧系统对分就觉得内存小了。本本不错轻便女生用起来轻松。,0.9982270108967171
非常棒，苹果设备值得拥有,0.9982358686760223
轻薄，漂亮，速度也很快,0.9983809927861071
笔记本买妹妹的毕业礼物，对比了很多Xp13、surface等等，最后决定这款，很好。,0.9984420847490544
东西不错，系统也流畅。第一次用mac以后慢慢习惯就好了,0.9984618244907377
高端大气上档次！苹果就是好用！,0.9985375554624283
很不错！值得信赖的牌子,0.9985909790081197
感觉很好，超级喜欢，也很好上手，稍微学习一下就好了,0.9986052562073788
送货快，很方便。购物首选。,0.9986346135897384
运行非常流畅，一点都不卡，用用看看。,0.9987047599422054
包装严实，做工完美，正在熟悉苹果系统，好多软件需要购买，尤其是商务办公软件。,0.9987420551477654
很好的宝贝，从京东买太超值了，价格低，用起来很爽,0.9987586824278141
很好用  配送及时   实惠美观大方,0.9987659972287812
不错哦，苹果系统就是流畅，软件也足矣覆盖生活所需。,0.9988278601383709
机器很漂亮，性能也好，速度也快。,0.9988314917180078
东西很好，很不错，物流也很快，是正品,0.9988404717216757
很好用，一直在京东购物，大家值得信赖,0.9988532114034584
物流很快就送过来。用得很顺手，是正品。赞。,0.9989307498980559
买回来首先外观很不错，电脑速度也很快，就是苹果系统不太适应，用一段时间好多了,0.9989355379969156
很好用的东东，大品牌，京东送货就是快，信赖。,0.9989544130396817
一眼就喜欢，一用就爱上，一买就信赖----京东,0.9989713550152823
非常棒的体验，特别是产品优惠价非常实惠！,0.9989991382160024
产品外观没得说，只是性价比不高。,0.9990215361378117
电脑非常棒，很喜欢，值得拥有，噢耶,0.9990699721177907
电脑不错，苹果的电脑手感和体验感觉都很不错，就是价格高了点,0.9990817297044479
速度很快，质量不错，值得拥有,0.9990999838292589
很棒，速度很快，很漂亮！,0.9991054407470144
很好很好很好很好很好很好,0.9991352413543978
东西比店里便宜些，而且是正品，活动很合适，本子也很好，大爱,0.9991465158654409
很好看，超薄，用着很爽，超级喜欢，大力推荐，只是没有鼠标又从新买了个配套的,0.9991521671393291
用过了才来评价，挺好用的，苹果系统用了三天，用习惯了还是挺方便的，触控板很是方便，大赞，超薄，很喜欢,0.9991813914885638
目前用来感觉还是不错的，苹果的产品值得信赖，当然就是价格贵了点！,0.9991819339737115
挺漂亮的，配置也快，跑网游轻松,0.9992022132260066
苹果一如既往的好用，耐用，配置也比较强大,0.9992385665910718
轻巧方便携带，美观大方，媳妇很喜欢,0.9992468547211534
东西不错 非常满意 挺喜欢的 京东服务非常棒！,0.9992648568674085
开机速度很快，屏幕很像酷，手感非常好，蛮不错。,0.9992650467569872
本本不错滴，活动时剁手买的，赞赞,0.9993060333348662
很好      正品   屏幕高大上 薄  用的放心  性价比高,0.9993766779320462
笔记本电脑用着速度很快外观美丽,0.9993943890247405
赶上优惠活动买的，价钱非常实在，本本也不错，女儿说很轻很禁用，不错，下次还通过京东买东西！,0.9994048640864752
主要是看中轻薄，性能一般，内存加大到8G了,0.9994136798547201
还不错，首选京东，不是给京东打广告，因为我一直在京东购物，也希望京东越做越好,0.9994411716877875
价格实惠，比官网便宜。配置也不错。苹果的产品质量放心。,0.9994900230014658
给妹妹买的，她挺喜欢的，反馈来的很满意，物流很快，赞一个,0.9995560614041958
不错，英雄联盟中等画质80贞。,0.999567950453722
挺好的，不错，京东值得信赖呢,0.9995711526607047
感觉很好，苹果公司的产品有一种独特的魅力。6188 的价格很实在，下次再买，很喜欢！,0.9995814401873633
超级喜欢，性价比很高的一款产品，很早就想买了，这次赶上活动，超级实惠,0.999589305167498
买给公司用的，东西很好，很实惠，服务物流都很赞，京东还是蛮赞的,0.9995996175563374
一直喜欢苹果系统操作方面日常生活和基础工作用起来足够够了,0.9996069470662837
特意用过一段时间才来评价，笔记本很好，一点也不卡，卖家发货也很快，购物很满意。,0.9996401460030858
大爱苹果系统的流畅性，触屏感觉也不错。,0.9996807742614242
京东送货速度很快，大品牌值得信赖,0.9996884351176715
笔记本很漂亮又很轻薄，拿去售后做了双系统，还补了100的差价，服务很好，信赖京东.,0.9997014758346447
做工精细，完美，比较适合我这种要求完美的人，系统还在适应过程中，总体评价五星！?,0.999715111614431
苹果艺术品，金属感超强！太棒了！银子花的值！\n就是苹果系统到手有点麻爪&hellip;真是无从下手啊！无鼠标还算习惯了！就是软件有点头疼&hellip;不舍得变成W10,0.9997612486186269
苹果产品一直伴随着我，我的第二个苹果本，一直信赖苹果，希望这个本能陪我久一点，京东送货没问题，就是价格偏高，没有太多优惠。,0.9997783071151193
电脑不错，速度快，真轻薄时尚，目前体验中,0.9997863616747505
京东原装正品，值得信赖。买苹果上京东，放心省心。,0.9997900526562077
非常不错，苹果系统确实很流畅，满足一般电脑使用需求，哈哈，不错,0.9998116816605443
真的很好，棒棒的；好喜欢的,0.9998139281158035
棒棒的 非常喜欢 漂亮极了,0.9998218978720053
本本很不错！外观美观。超薄.处理器很给力,0.9998236138235951
挺好的 物美价廉哈 性价比高送货快   买东西比较省心  方便 不错！,0.9998446587906241
确实很不错。之前用的公司的电脑，然后决定自己买一个。京东自营确实非常好。送货快，快递小哥态度好。朋友一直给我推荐京东。几次使用都不错。\n电脑用着也不错，但是有点儿味道。用了一星期，还是有点儿味儿。\n不过总体感觉，不错。使用京东豆超优惠。,0.9998450827956731
棒棒的，精致的艺术品&hellip;&hellip;,0.9998488945674764
物流很快，小本很漂亮，性能也不错。,0.9998515274577038
给姐姐买的，苹果笔记本确实漂亮，办公绰绰有余，逼格高,0.9998602447103048
很不错，已经入手了两台了，这部算是性价比很高的苹果笔记本了,0.9998700958601536
与前电脑相比，开机速度非常快，散热也不错，基本听不到什么声音。画面很清晰，同样的超清视频，这个画面感觉很好看。,0.9998706594598215
很好很强大！~很好很强大！~,0.9998720465130368
硬件不错，键盘好看，外观漂亮，使用方便，超轻薄,0.9998743410726019
东西不错很给力，很轻便速度也很快，出差商务有逼格，就是那啥&hellip;系统还是要好好熟悉一下,0.9998754669083745
很好，界面很漂亮，运行速度也还可以，值得购买。服务也不错。,0.9998840248740968
买给弟弟用的，配置一般，但是用起来很流畅，苹果的做工也真是没的说，赞,0.9998852714455666
东西很不错 苹果的机器很漂亮 超轻薄 推荐购买,0.9999043087343968
东西真的很不错，外观超赞，系统习惯后也很流畅,0.9999194298751012
入手以后发现颜值真的很高！又薄又轻便、屏幕分辨率也超高、有点惊艳的、,0.9999247093589743
不错，B格高，手感好！苹果质量值得信赖,0.9999362484399457
很不错的电脑，特地用了很久才过来评价，系统很顺畅，逼格很高，物有所值。虽然有点贵，但是真的用的很爽，效率提高很多，可以一次性使用很长时间。,0.999946123316369
用起来很不错，反应也快，外观一流设计,0.9999479252835042
在京东逛了好久，看了又看最后还是咬咬牙下单了，早上下的单，下午就收到了，京东真是给力啊，东西不错，但是第一次买这本本，感觉不错是正品，买东西首选京东不反悔，你值得拥有,0.9999670566854836
本本分分钟秒其他品牌，外观设计不错，超薄，薄，反应速度快，非常喜欢，其他下次用用再说，,0.9999691217718614
帮女儿买的 苹小巧 功能强大。不足win糸统不能用。总体不错。,0.9999700957081991
商品收到。本本轻薄，做工很精致，功能强大，手感不错。,0.999970501860344
送货快送货快送货快送货快送货快送货快送货快送货快送货快送货快,0.9999719093300621
苹果小本，性能强劲，外观漂亮，很喜欢！,0.9999736840587751
开机速度挺快的，给孩子用的，配置也足够了，客服服务态度也很好，新机注册什么的，也很耐心的讲解，指引，不错的一次网购，特意用了一些日子才来评价。,0.9999740706724487
很棒 超薄超轻 音响效果很好 很好用 发货速度很快,0.9999777285051143
老婆办公用的，挺好的，重量够轻，女孩子办公用用挺适合的。,0.9999787266404035
国行全新正品，京东还是不错的。OS不习惯，慢慢适应中。电池续航很久，屏幕没有想象中的好，键盘手感普通，价格是最大优势,0.9999900594807944
用着还行，给老婆冲着苹果牌子买的，我自己还是Thinkpad的死忠。启动速度和使用流畅度，都还不错。Office什么软件和我Thinkpad上启动速度差不多，但Photoshop明显在Mac上强很多，很流畅,0.9999910611129311
苹果的东西，没得说。打开包装盒的一瞬间，就被震惊了。轻薄，手感不错，系统很快就熟悉了。系统流畅易用，日常使用足够了。基本可以不用鼠标了。唯一觉得缺憾的就是屏幕，其他都不错。只是装在内胆包里，底部四个垫片，稍有磨损痕迹。,0.9999917591798426
包装的较结实，电脑很薄但有质感，沉甸甸的，做工精致，时尚大气，质量不错，就是容量小了点，第一次用苹果电脑，开始还真不习惯，使用说明书上很少介绍操作，可能是要用户自己更多去体验里面更多的惊喜发现,0.9999938677113832
京东速度就是快！上午买下午就到了！用了6k减600蛮划算的！东西有保障！赞赞赞,0.999993969711401
好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好好,0.9999957112152942
发货速度很快  服务态度很好   电脑非常精致  看起来也特别舒服   使用过程中也很流畅  非常不错,0.9999957439960542
商品精致美观，一直都很喜欢，终于拥有了狠开心。轻巧便于携带，啦啦啦啦啦啦啦啦啦&hellip;&hellip;,0.9999968309284448
产品是崭新为开封过的，做工是很精致，特点是轻便，电池具体没有算时间，但是一天出门的话备用是够了吧，软件的话神少，出乎我的意料的少，目前也就聊天，看电视，游览器，起初目的办公的话，感觉还是不很方便，很多软件没有，唯一出差轻便,0.9999971556167632
信赖苹果的力量 信赖京东的速度和质量，目前使用中一直很好用,0.9999987488016494
电脑买点老婆用的，速度就不说了，超级快！服务也很好！配置非常不错，价格和其他平台相比也是最优惠的！老婆很满意，说用起来很流畅！非常开心?！,0.9999990385845723
不错不错不错不错不错不错不错不错,0.9999990511693954
看了好久终于入手 初体验还不错 很薄很轻便  因为就是用来办公的 所以要求不是很高 暂时还未适应os系统 不过慢慢发现也是一种很棒的体验,0.9999993659435665
哈哈哈哈哈哈啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈啊哈哈,0.9999994206533375
本人第一台Macbook Air，感叹科技与艺术的完美结合！流线设计，一体成型工艺，很帅。开机1-2秒，固体硬盘相应非常快。电池循环2次属于合理范围。半个月使用起来随身携带，轻薄方便。处理工作日常工作完全够用，日常办公很好的选择。整体给予95分的评价。唯一缺点感觉机器接口比较少，苹果系统还在适应中。,0.9999998847796085
心心念念心心念念还是很好啊 很快上手了 好像电脑里就是一个小世界 现在爱上了写东西  快递超快 包装也没问题  超清  每天抱着很方便,0.9999999851369505
很喜欢这个本，如大家所言，像一件工艺品，精致，美观，轻薄，屏显很美。网上用的方法都试过了，应该是正品。赞赞赞！,0.9999999908084826
苹果的产品就是棒棒棒棒糖!太喜欢了，我的天，我已经放弃window了。不知不觉越来越喜欢简单化扁平化的产品，体验不是一般的好。苹果的产品就是棒棒棒棒糖!太喜欢了，我的天，我已经放弃window了。不知不觉越来越喜欢简单化扁平化的产品，体验不是一般的好。,0.9999999995753179
不错不错不错不错不错不错不错不错不错不错不错不错不错,0.9999999998256426
不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错不错,1.0
